rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5216,3428468,K03582.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,114.90862419,2.006e-05,-2.006e-05,199.450746,0.00014,-0.00014,2455032.451,0.00014,-0.00014,0.0,,,,,,0.78,0.025,-0.026,7.66397,0.00819,-0.00819,,,,196110.0,201.0,-201.0,0.531564,0.01522,-0.017918,4.92872,0.0531,-0.05623,LS+MCMC,42.78,1.22,-3.42,0.4163,,,89.7,,,259.0,,,1.06,0.2,-0.26,150.96,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0551,0.707,q1_q17_dr25_koi,628.7095,1799.2993,1179.7,1,13.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,003/003428/003428468/dv/kplr003428468-20160209194854_dvr.pdf,003/003428/003428468/dv/kplr003428468-001-20160209194854_dvs.pdf,4412.0,132.0,-132.0,4.565,0.06,-0.016,0.44,0.05,-0.3,0.737,0.021,-0.059,0.729,0.037,-0.041,,,,q1_q17_dr25_stellar,286.72336,38.595661,15.927,17.09,15.926,15.429,15.141,13.951,13.317,13.155,0.0,19.11488952,1.8e-07,38.5955794,2e-06,-0.0751,0.0077,-0.2901,0.0073,0.01,0.16,0.0,0.21,-0.036,0.067,-0.016,0.067,0.04,0.067,0.164,0.073,0.194,0.074,0.254,0.073
5217,7091432,K03353.01,Kepler-1477 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.55532445,7.61e-05,-7.61e-05,134.12977,0.00544,-0.00544,2454967.13,0.00544,-0.00544,0.0,,,,,,0.96,0.033,-0.7,3.499,0.121,-0.121,,,,250.0,17.8,-17.8,0.019441,0.00034,-0.005256,0.09325,3.60779,-0.07951,LS+MCMC,1.7,0.21,-0.18,0.0911,,,83.66,,,674.0,,,48.88,20.15,-14.53,8.7,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,4.2529984,14.371882,16.1,1,113.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8452,Mandel and Agol (2002 ApJ 580 171),,,007/007091/007091432/dv/kplr007091432-20160209194854_dvr.pdf,007/007091/007091432/dv/kplr007091432-001-20160209194854_dvs.pdf,5149.0,153.0,-153.0,4.506,0.093,-0.085,-0.14,0.3,-0.3,0.803,0.097,-0.088,0.755,0.106,-0.057,,,,q1_q17_dr25_stellar,281.29855,42.685749,14.598,15.299,14.545,14.298,14.184,13.176,12.701,12.594,0.144,18.753197,2.5e-05,42.68544,0.00025,-1.54,0.98,-1.11,0.91,0.00019,0.00024,0.00021,0.00023,0.63,0.28,0.07,0.33,0.63,0.28,0.56,0.29,-0.03,0.32,0.56,0.29
5320,9896435,K03755.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,18.076610347,9.258e-06,-9.258e-06,146.256704,0.0006,-0.0006,2454979.257,0.0006,-0.0006,0.0,,,,,,1.074,0.386,-0.085,3.1396,0.0138,-0.0138,,,,65280.0,210.0,-210.0,0.469442,0.319982,-0.089439,4.9686,1.00116,-0.26738,LS+MCMC,39.16,2.88,-3.79,0.1228,,,88.6,,,533.0,,,19.14,6.22,-5.64,44.11,8.9,-8.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1054,0.6323,q1_q17_dr25_koi,100.65231,389.50278,380.6,1,26.0,1.0,q1_q17_dr25_tce,00000000010011111000000000000000,0.8428,Mandel and Agol (2002 ApJ 580 171),,,009/009896/009896435/dv/kplr009896435-20160209194854_dvr.pdf,009/009896/009896435/dv/kplr009896435-001-20160209194854_dvs.pdf,4848.0,173.0,-173.0,4.55,0.065,-0.04,0.06,0.25,-0.3,0.764,0.056,-0.074,0.755,0.075,-0.062,,,,q1_q17_dr25_stellar,294.12576,46.797779,16.636,17.386,16.603,16.313,,14.844,14.269,14.146,0.0,19.60837404,9.2e-07,46.797885,1e-05,-0.365,0.034,0.385,0.037,0.026,0.038,-0.028,0.055,-0.114,0.084,0.24,0.1,0.27,0.12,-0.568,0.071,0.784,0.081,0.969,0.082
5325,3836399,K03834.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.540392098,2.054e-06,-2.054e-06,131.9989,0.00129,-0.00129,2454964.999,0.00129,-0.00129,0.0,,,,,,1.184,1.589,-0.044,3.7271,0.0623,-0.0623,,,,1022.0,14.3,-14.3,0.223011,1.543649,-0.042626,0.02905,0.18095,-0.0017,LS+MCMC,17.63,1.51,-1.68,0.0232,,,39.69,,,1210.0,,,506.98,164.83,-134.57,1.539,0.737,-0.737,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1646,0.5508,q1_q17_dr25_koi,23.111973,116.30082,87.2,1,866.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4295,Mandel and Agol (2002 ApJ 580 171),,,003/003836/003836399/dv/kplr003836399-20160209194854_dvr.pdf,003/003836/003836399/dv/kplr003836399-001-20160209194854_dvs.pdf,4911.0,146.0,-131.0,4.564,0.066,-0.039,-0.22,0.3,-0.3,0.724,0.062,-0.069,0.7,0.095,-0.047,,,,q1_q17_dr25_stellar,286.93588,38.924469,14.449,15.224,14.384,14.117,13.949,12.889,12.361,12.262,0.0,19.12914052,9.5e-07,38.923964,1.9e-05,3.412,0.04,-1.823,0.067,0.000188,3.1e-05,-0.00011,4.7e-05,-1.77,0.41,0.68,0.51,1.89,0.42,6.43,0.42,-4.97,0.25,8.13,0.36
5326,2581554,K03835.01,Kepler-1521 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,47.1484324,8.172e-05,-8.172e-05,175.2689,0.00138,-0.00138,2455008.269,0.00138,-0.00138,0.0,,,,,,0.668,0.228,-0.449,3.1347,0.0603,-0.0603,,,,1113.8,23.9,-23.9,0.032227,0.004567,-0.00216,6.29958,7.30375,-0.60626,LS+MCMC,2.58,0.14,-0.13,0.2317,,,89.58,,,391.0,,,5.5,1.11,-0.95,90.5,35.0,-35.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,15.571971,57.135143,54.5,1,29.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9479,Mandel and Agol (2002 ApJ 580 171),,,002/002581/002581554/dv/kplr002581554-20160209194854_dvr.pdf,002/002581/002581554/dv/kplr002581554-001-20160209194854_dvs.pdf,4975.0,100.0,-100.0,4.579,0.038,-0.031,-0.14,0.15,-0.15,0.734,0.039,-0.039,0.746,0.047,-0.036,,,,q1_q17_dr25_stellar,292.69028,37.83498,12.86,13.61,12.792,12.538,12.389,11.415,10.936,10.84,0.431,19.5126833,3.7e-06,37.834999,5.2e-05,-0.08,0.16,0.07,0.19,0.00017,0.00019,-3e-05,0.00023,0.05,0.15,0.06,0.13,0.078,0.098,0.23,0.1,0.264,0.094,0.347,0.097
5356,5784777,K03916.01,Kepler-1529 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.33905606,1.209e-05,-1.209e-05,132.14193,0.00182,-0.00182,2454965.142,0.00182,-0.00182,0.0,,,,,,0.02,0.435,-0.02,1.6415,0.0631,-0.0631,,,,755.5,31.7,-31.7,0.024662,0.001087,-0.000731,10.95654,1.3148,-4.05931,LS+MCMC,1.9,0.19,-0.2,0.0525,,,89.96,,,817.0,,,105.25,38.6,-29.19,25.46,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,q1_q17_dr25_koi,4.3455253,29.560184,28.9,1,251.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5457,Mandel and Agol (2002 ApJ 580 171),,,005/005784/005784777/dv/kplr005784777-20160209194854_dvr.pdf,005/005784/005784777/dv/kplr005784777-001-20160209194854_dvs.pdf,5057.0,151.0,-136.0,4.573,0.072,-0.048,-0.44,0.35,-0.3,0.704,0.072,-0.072,0.676,0.093,-0.043,,,,q1_q17_dr25_stellar,289.8707,41.04073,15.362,16.108,15.316,15.043,14.853,13.799,13.297,13.257,0.8,19.3247163,9.1e-06,41.04071,0.0001,0.09,0.37,-0.08,0.36,-2e-05,0.00028,0.0001,0.00028,-0.04,0.12,0.0,0.13,0.04,0.12,0.01,0.12,0.09,0.13,0.09,0.12
5389,7013923,K07801.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,2.21396079,2.323e-05,-2.323e-05,132.5689,0.0107,-0.0107,2454965.569,0.0107,-0.0107,0.0,,,,,,0.143,0.318,-0.143,3.452,0.627,-0.627,,,,119.4,19.3,-19.3,0.009681,0.001419,-0.000417,0.4633,0.77532,-0.42911,LS+MCMC,0.87,0.06,-0.09,0.0308,,,88.33,,,1123.0,,,375.04,109.89,-110.31,4.93,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,2.7593641,8.607123,9.6,1,469.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,0.5432,Mandel and Agol (2002 ApJ 580 171),,,007/007013/007013923/dv/kplr007013923-20160209194854_dvr.pdf,007/007013/007013923/dv/kplr007013923-001-20160209194854_dvs.pdf,4922.0,148.0,-148.0,4.505,0.084,-0.058,0.2,0.2,-0.3,0.823,0.059,-0.088,0.79,0.067,-0.055,,,,q1_q17_dr25_stellar,284.31454,42.589321,15.844,16.696,15.765,15.479,15.281,14.232,13.715,13.701,0.0,18.95417,4e-05,42.59136,0.00045,-5.2,1.6,7.3,1.6,0.00061,0.00019,-0.00089,0.0002,-5.23,0.34,7.02,0.59,8.75,0.58,-5.4,0.35,6.84,0.53,8.71,0.55
5437,7031066,K07803.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,0.566805514,4.746e-06,-4.746e-06,131.8162,0.01,-0.01,2454964.816,0.01,-0.01,0.0,,,,,,0.027,0.441,-0.027,4.367,0.371,-0.371,,,,85.3,6.2,-6.2,0.008194,0.000502,-0.000388,0.09962,0.04878,-0.01894,LS+MCMC,0.82,0.32,-0.11,0.0127,,,88.7,,,1920.0,,,3193.9,3854.73,-1057.2,1.192,0.583,-0.583,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1405,0.5896,q1_q17_dr25_koi,3.6166086,8.469695,25.1,1,2366.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9301,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031066/dv/kplr007031066-20160209194854_dvr.pdf,007/007031/007031066/dv/kplr007031066-001-20160209194854_dvs.pdf,5115.0,168.0,-153.0,4.439,0.132,-0.397,0.28,0.15,-0.3,0.917,0.36,-0.12,0.842,0.078,-0.058,,,,q1_q17_dr25_stellar,290.96289,42.570709,14.943,15.742,14.883,14.601,14.479,13.441,12.992,12.83,0.0,19.397453,3.8e-05,42.57162,0.00045,-2.9,1.5,3.3,1.6,9.1e-05,5.1e-05,-0.000121,5.5e-05,-2.25,0.5,-0.6,0.39,2.33,0.51,-2.23,0.51,-0.4,0.38,2.26,0.52
5442,12306699,K03858.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,3.204222652,6.329e-06,-6.329e-06,133.82223,0.00168,-0.00168,2454966.822,0.00168,-0.00168,0.0,,,,,,1.258,12.65,-0.029,2.7952,0.0803,-0.0803,,,,898.4,23.8,-23.8,0.291035,12.64175,-0.027582,0.04265,6.68273,-0.00436,LS+MCMC,23.55,3.05,-1.88,0.0397,,,63.81,,,979.0,,,217.46,94.54,-52.26,2.85,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,5.5531917,39.1408,45.5,1,418.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.996,Mandel and Agol (2002 ApJ 580 171),,,012/012306/012306699/dv/kplr012306699-20160209194854_dvr.pdf,012/012306/012306699/dv/kplr012306699-001-20160209194854_dvs.pdf,5139.0,153.0,-138.0,4.609,0.033,-0.077,-0.14,0.3,-0.3,0.741,0.096,-0.059,0.825,0.065,-0.098,,,,q1_q17_dr25_stellar,291.04214,51.026321,15.341,16.024,15.283,15.049,14.937,13.904,13.463,13.352,0.0,19.4027261,9.4e-06,51.031131,6.6e-05,-2.83,0.32,17.32,0.24,0.0037,0.00028,-0.01437,0.00022,1.53,0.27,7.37,0.54,7.53,0.5,1.81,0.26,7.58,0.49,7.79,0.44
5453,8257205,K01986.02,Kepler-1038 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.12766417,3.986e-05,-3.986e-05,136.00586,0.0049,-0.0049,2454969.006,0.0049,-0.0049,0.0,,,,,,0.125,0.331,-0.125,2.491,0.138,-0.138,,,,229.2,16.6,-16.6,0.013519,0.00079,-0.000552,3.9606,0.47501,-1.77259,LS+MCMC,1.21,0.08,-0.06,0.0692,,,89.67,,,784.0,,,89.24,18.97,-13.31,21.99,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,3.1910152,13.530321,16.0,2,187.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0085,Mandel and Agol (2002 ApJ 580 171),,,008/008257/008257205/dv/kplr008257205-20160209194854_dvr.pdf,008/008257/008257205/dv/kplr008257205-002-20160209194854_dvs.pdf,5159.0,82.0,-82.0,4.548,0.032,-0.063,0.16,0.15,-0.15,0.821,0.055,-0.039,0.868,0.035,-0.049,,,,q1_q17_dr25_stellar,298.97217,44.132381,14.839,15.572,14.792,14.524,14.364,13.376,12.923,12.782,0.012,19.931471,2.1e-05,44.13268,0.00021,-0.29,0.81,1.09,0.77,0.00013,0.00019,-0.00027,0.00018,0.83,0.68,0.69,0.46,1.08,0.54,0.79,0.67,0.62,0.49,1.0,0.5
5468,4164922,K03864.01,Kepler-1698 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.210693626,1.592e-06,-1.592e-06,132.39306,0.00107,-0.00107,2454965.393,0.00107,-0.00107,0.0,,,,,,0.597,0.327,-0.374,1.434,0.0388,-0.0388,,,,159.1,4.7,-4.7,0.01198,0.002263,-0.000586,1.94904,2.02143,-0.10648,LS+MCMC,0.99,0.05,-0.06,0.0203,,,83.56,,,1351.0,,,784.51,154.33,-140.73,5.33,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,5.5344315,29.148912,41.6,2,881.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.8458,Mandel and Agol (2002 ApJ 580 171),,,004/004164/004164922/dv/kplr004164922-20160209194854_dvr.pdf,004/004164/004164922/dv/kplr004164922-001-20160209194854_dvs.pdf,5014.0,100.0,-100.0,4.559,0.044,-0.032,-0.1,0.15,-0.15,0.756,0.039,-0.043,0.756,0.051,-0.032,,,,q1_q17_dr25_stellar,293.34497,39.257809,12.914,13.636,12.856,12.604,12.452,11.489,11.013,10.915,,19.5563402,5.5e-06,39.257913,6.1e-05,0.34,0.23,0.37,0.22,,,-6.2e-05,3.3e-05,0.11,0.12,-0.19,0.19,0.22,0.19,0.18,0.1,-0.3,0.2,0.35,0.19
5471,10328393,K01905.03,Kepler-332 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.2115022,0.0003004,-0.0003004,154.57508,0.00785,-0.00785,2454987.575,0.00785,-0.00785,0.0,,,,,,0.034,0.435,-0.034,4.947,0.199,-0.199,,,,273.8,14.3,-14.3,0.014665,0.000748,-0.000549,2.48565,0.07477,-1.13017,LS+MCMC,1.15,0.08,-0.04,0.1894,,,89.96,,,427.0,,,7.82,1.79,-1.18,53.58,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1611,0.5575,q1_q17_dr25_koi,4.961499,13.950242,20.7,3,39.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0079,Mandel and Agol (2002 ApJ 580 171),,,010/010328/010328393/dv/kplr010328393-20160209194854_dvr.pdf,010/010328/010328393/dv/kplr010328393-003-20160209194854_dvs.pdf,4955.0,100.0,-100.0,4.61,0.018,-0.046,-0.1,0.15,-0.15,0.721,0.047,-0.029,0.774,0.036,-0.048,,,,q1_q17_dr25_stellar,286.66296,47.4137,14.017,14.729,13.943,13.713,13.58,12.558,12.073,11.974,0.229,19.110894,1.6e-05,47.4131,0.00026,1.1,0.58,-2.17,0.95,-0.0002,0.00015,-7e-05,0.00024,-0.02,0.85,0.13,0.9,0.14,0.96,-0.3,0.85,0.3,1.0,0.4,1.1
5478,9532421,K03710.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,4.309067482,7.901e-06,-7.901e-06,134.71445,0.00138,-0.00138,2454967.714,0.00138,-0.00138,0.0,,,,,,1.993,49.45,-1.52,2.21,0.0361,-0.0361,,,,23647.0,346.0,-346.0,1.176969,49.38444,-1.503807,2.34533,565.94458,-2.26204,LS+MCMC,101.41,9.89,-9.9,0.0474,,,81.32,,,882.0,,,142.6,54.16,-41.69,13.2,6.6,-6.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,40.764496,295.8657,82.0,1,137.0,1.0,q1_q17_dr25_tce,00000111111100000000000000000000,0.2598,Mandel and Agol (2002 ApJ 580 171),,,009/009532/009532421/dv/kplr009532421-20160209194854_dvr.pdf,009/009532/009532421/dv/kplr009532421-001-20160209194854_dvs.pdf,4897.0,169.0,-169.0,4.526,0.08,-0.096,0.08,0.25,-0.3,0.789,0.077,-0.077,0.761,0.078,-0.062,,,,q1_q17_dr25_stellar,294.29193,46.161968,16.77,17.695,16.717,16.373,16.159,14.944,14.564,14.398,0.0,19.6194701,3.3e-07,46.1610868,6.2e-06,0.277,0.012,-3.179,0.022,0.0038,0.0077,-0.029,0.011,-0.427,0.091,6.08,0.62,6.09,0.63,0.017,0.068,-0.14,0.1,0.14,0.1
5489,12009347,K03792.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,2.723858181,5.62e-06,-5.62e-06,133.57632,0.00179,-0.00179,2454966.576,0.00179,-0.00179,0.0,,,,,,0.913,0.021,-0.673,1.4313,0.0782,-0.0782,,,,5497.0,293.0,-293.0,0.089031,0.008139,-0.021974,1.66376,16.26437,-0.67858,LS+MCMC,7.13,0.2,-0.58,0.0344,,,83.95,,,900.0,,,154.53,29.43,-38.81,8.67,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0604,0.696,q1_q17_dr25_koi,29.123955,170.29684,23.8,1,244.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0025,Mandel and Agol (2002 ApJ 580 171),,,012/012009/012009347/dv/kplr012009347-20160209194854_dvr.pdf,012/012009/012009347/dv/kplr012009347-001-20160209194854_dvs.pdf,4416.0,132.0,-132.0,4.57,0.056,-0.016,0.4,0.05,-0.3,0.733,0.021,-0.059,0.728,0.037,-0.046,,,,q1_q17_dr25_stellar,289.34863,50.482861,15.561,16.718,15.579,15.065,14.761,13.56,12.952,12.813,0.0,19.2899148,2e-06,50.482911,1.8e-05,0.234,0.069,0.185,0.065,-0.0041,0.0013,-0.002,0.002,0.038,0.073,0.063,0.071,0.074,0.074,0.102,0.073,0.391,0.073,0.404,0.075
5506,5036537,K03718.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.06100873,5.48e-07,-5.48e-07,132.521276,0.000482,-0.000482,2454965.521,0.000482,-0.000482,0.0,,,,,,0.882,0.006,-0.007,2.6715,0.0314,-0.0314,,,,6367.1,52.8,-52.8,0.088429,0.000643,-0.00131,0.16912,0.00954,-0.00853,LS+MCMC,9.14,2.29,-1.41,0.0193,,,65.89,,,1568.0,,,1434.99,1166.96,-541.96,2.159,0.122,-0.122,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1324,0.6039,q1_q17_dr25_koi,59.39428,448.16425,174.9,1,1074.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.0795,Mandel and Agol (2002 ApJ 580 171),,,005/005036/005036537/dv/kplr005036537-20160209194854_dvr.pdf,005/005036/005036537/dv/kplr005036537-001-20160209194854_dvs.pdf,5080.0,192.0,-174.0,4.417,0.148,-0.259,0.44,0.05,-0.3,0.947,0.237,-0.146,0.855,0.068,-0.055,,,,q1_q17_dr25_stellar,297.87793,40.10471,15.564,16.43,15.469,15.193,15.069,13.981,13.507,13.408,0.0,19.85924895,5.3e-07,40.121233,1e-05,29.723,0.022,59.482,0.037,-0.1958,0.00079,-0.3866,0.001,0.318,0.068,0.897,0.067,0.952,0.067,1.05,0.067,7.612,0.069,7.684,0.069
5554,6973796,K03726.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,HAS_SEC_TCE---CENT_KIC_POS,115.9943364,0.0001142,-0.0001142,139.57168,0.000819,-0.000819,2454972.572,0.000819,-0.000819,0.0,,,,,,0.028,0.283,-0.028,2.4136,0.0389,-0.0389,,,,37571.0,458.0,-458.0,0.170135,0.003693,-0.001291,111.38106,0.59841,-22.86743,LS+MCMC,13.66,0.57,-1.25,0.4185,,,90.0,,,265.0,,,1.16,0.29,-0.33,429.48,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0628,0.6908,q1_q17_dr25_koi,91.657845,245.62495,102.4,1,10.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.6357,Mandel and Agol (2002 ApJ 580 171),,,006/006973/006973796/dv/kplr006973796-20160209194854_dvr.pdf,006/006973/006973796/dv/kplr006973796-001-20160209194854_dvs.pdf,4530.0,159.0,-159.0,4.566,0.06,-0.02,0.22,0.2,-0.3,0.735,0.031,-0.067,0.725,0.056,-0.056,,,,q1_q17_dr25_stellar,298.12396,42.403172,15.852,16.901,15.858,15.403,15.117,13.932,13.301,13.167,0.0,19.87494697,9e-07,42.403228,7.6e-06,0.649,0.036,0.209,0.027,0.033,0.024,0.01,0.033,-2.67,0.27,-0.26,0.12,2.69,0.27,-0.134,0.071,-0.011,0.069,0.134,0.071
5563,8211824,K03881.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,0.84112187,5.54e-07,-5.54e-07,132.164939,0.000706,-0.000706,2454965.165,0.000706,-0.000706,0.0,,,,,,1.0871,1.243,-0.3132,2.0431,0.0391,-0.0391,,,,75070.0,999.0,-999.0,0.509595,1.221903,-0.210793,1.16858,2.13161,-0.22376,MCMC,39.34,6.01,-3.73,0.0153,,,72.19,,,1514.0,,,1240.91,644.57,-335.2,3.52,1.6,-1.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1967,0.5082,q1_q16_koi,,,89.7,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5048.0,172.0,-144.0,4.571,0.063,-0.083,-0.42,0.36,-0.28,0.707,0.108,-0.067,0.679,0.116,-0.044,,,,stellar_q1_q16,281.7446,44.16964,16.055,16.784,16.024,15.742,15.477,14.52,13.951,13.796,,,,,,,,,,,,,,,,,,,,,,,,,
