rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
7187,5384713,K03444.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS---HALO_GHOST,14.1502311,0.0001312,-0.0001312,141.47344,0.00768,-0.00768,2454974.473,0.00768,-0.00768,0.0,,,,,,0.013,0.45,-0.013,1.503,0.282,-0.282,,,,208.1,30.4,-30.4,0.012874,0.001333,-0.001005,36.5393,4.75986,-36.23104,LS+MCMC,0.74,0.05,-0.05,0.0931,,,89.99,,,390.0,,,5.44,1.14,-1.11,72.86,9.5,-9.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2107,0.5308,q1_q17_dr25_koi,3.593466,8.034173,9.3,4,84.0,5.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5618,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-005-20160209194854_dvs.pdf,3705.0,74.0,-74.0,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.95,19.828621,2.6e-05,40.56194,0.00032,0.3,1.1,0.1,1.1,3e-05,0.0002,-2e-05,0.00022,-0.18,0.88,1.2,0.72,1.21,0.73,0.21,0.93,1.57,0.89,1.58,0.91,5384713.0,60.3268036,0.0003682,54978.059032,0.011837,0.0,75.0963,7.2633,13.693,3690.0,False,
7392,5629353,K06132.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,33.3200908,0.0005412,-0.0005412,150.0494,0.0211,-0.0211,2454983.049,0.0211,-0.0211,0.0,,,,,,0.069,0.253,-0.069,6.5265,0.0843,-0.0843,,,,6186.9,77.4,-77.4,0.072094,0.001046,-0.000503,1.23835,0.03161,-0.23478,LS+MCMC,13.0,3.95,-3.55,0.2241,,,89.91,,,750.0,,,74.79,67.39,-41.55,41.73,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.307,0.3325,q1_q17_dr25_koi,31.837675,59.233994,84.5,3,4.0,1.0,q1_q17_dr25_tce,00000000000000110000000000000000,0.4613,Mandel and Agol (2002 ApJ 580 171),,,005/005629/005629353/dv/kplr005629353-20160209194854_dvr.pdf,005/005629/005629353/dv/kplr005629353-001-20160209194854_dvs.pdf,6264.0,177.0,-265.0,4.133,0.2,-0.18,0.26,0.15,-0.35,1.651,0.502,-0.451,1.352,0.189,-0.23,,,,q1_q17_dr25_stellar,294.55789,40.850498,14.624,15.124,14.579,14.41,14.344,13.49,13.263,13.079,0.0,19.6371822,3e-06,40.850515,2.5e-05,-0.43,0.12,0.052,0.089,0.0023,0.0021,0.0006,0.0026,-0.208,0.085,-0.139,0.089,0.25,0.086,-0.175,0.085,-0.113,0.089,0.209,0.086,5629353.0,33.325,0.0027943,55016.172971,0.057205,0.06,74.2902,9.3089,14.624,6016.0,False,
7413,5629353,K06132.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,11.867172,0.0009287,-0.0009287,142.985,0.104,-0.104,2454975.985,0.104,-0.104,0.0,,,,,,0.001,0.447,-0.001,4.815,0.252,-0.252,,,,595.6,48.5,-48.5,0.022359,0.00133,-0.000877,0.95974,0.08825,-0.42636,LS+MCMC,4.03,1.23,-1.1,0.1126,,,90.0,,,1058.0,,,296.23,266.93,-164.58,19.26,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.307,0.3325,q1_q17_dr25_koi,6.9737263,12.085795,13.4,3,14.0,3.0,q1_q17_dr25_tce,00000000000000110000000000000000,0.6774,Mandel and Agol (2002 ApJ 580 171),,,005/005629/005629353/dv/kplr005629353-20160209194854_dvr.pdf,005/005629/005629353/dv/kplr005629353-003-20160209194854_dvs.pdf,6264.0,177.0,-265.0,4.133,0.2,-0.18,0.26,0.15,-0.35,1.651,0.502,-0.451,1.352,0.189,-0.23,,,,q1_q17_dr25_stellar,294.55789,40.850498,14.624,15.124,14.579,14.41,14.344,13.49,13.263,13.079,0.051,19.637195,1.7e-05,40.85031,0.00015,0.1,0.71,-0.69,0.53,-0.0001,0.00047,0.00055,0.00037,-0.73,0.41,-0.09,0.65,0.73,0.42,-0.7,0.41,-0.07,0.61,0.71,0.42,5629353.0,33.325,0.0027943,55016.172971,0.057205,0.06,74.2902,9.3089,14.624,6016.0,False,
7416,4078157,K01319.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,142.685885,0.007164,-0.007164,175.9722,0.038,-0.038,2455008.972,0.038,-0.038,0.0,,,,,,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,,,,1195.0,303.0,-303.0,0.031609,0.005824,-0.003047,23.83109,38.51267,-23.13121,MCMC,2.76,1.17,-0.22,0.5095,,,89.95,,,319.0,,,2.43,3.22,-0.59,295.0,119.0,-119.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2882,0.3547,q1_q16_koi,,,9.3,2,,3.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004078/004078157/dv/kplr004078157-20130815195353_dvr.pdf,004/004078/004078157/dv/kplr004078157-003-20130826182306_dvs.pdf,5767.0,197.0,-167.0,4.57,0.034,-0.281,-0.4,0.3,-0.26,0.799,0.339,-0.063,0.866,0.108,-0.083,,,,stellar_q1_q16,296.47937,39.127571,15.484,16.001,15.433,15.263,15.154,14.185,13.767,13.723,0.156,19.765325,1.3e-05,39.1278,0.00018,1.4,0.55,0.82,0.65,0.0001,0.0011,0.001,0.0013,-0.03,0.89,0.0,1.1,0.0,1.3,0.63,0.82,2.41,0.83,2.5,1.1,4078157.0,16.0246714,7.23e-05,54960.327077,0.033062,0.07,73.476,7.1909,15.484,5547.0,False,
7486,11566064,K00353.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.975,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.1619384,0.0001677,-0.0001677,133.5538,0.013,-0.013,2454966.554,0.013,-0.013,0.0,,,,,,0.739,0.235,-0.532,5.195,0.407,-0.407,,,,124.4,10.9,-10.9,0.011022,0.003832,-0.000893,0.22251,0.47173,-0.21531,LS+MCMC,1.97,0.34,-0.41,0.1027,,,86.27,,,1093.0,,,337.23,163.6,-142.69,11.36,4.8,-4.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,q1_q17_dr25_koi,3.3152983,7.976483,13.4,3,114.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1481,Mandel and Agol (2002 ApJ 580 171),,,011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf,011/011566/011566064/dv/kplr011566064-003-20160209194854_dvs.pdf,6200.0,124.0,-124.0,4.072,0.188,-0.101,-0.06,0.15,-0.15,1.64,0.281,-0.343,1.158,0.14,-0.105,,,,q1_q17_dr25_stellar,295.21268,49.56218,13.374,13.587,13.303,13.251,13.277,12.455,12.263,12.228,0.572,19.680831,1.7e-05,49.56211,0.00018,-0.5,0.6,-0.25,0.65,4.6e-05,5.5e-05,8e-06,6e-05,0.01,0.27,-0.04,0.43,0.04,0.44,-0.03,0.26,-0.09,0.41,0.1,0.39,11566064.0,152.1,0.0013735,55009.55548,0.057572,0.04,82.386,12.9181,13.374,6679.0,True,
7544,9418619,K06068.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,6.150251376,7e-07,-7e-07,134.4228253,8.79e-05,-8.79e-05,2454967.423,8.79e-05,-8.79e-05,0.0,,,,,,1.27,0.247,-0.116,1.68923,0.00306,-0.00306,,,,2128.7,2.2,-2.2,0.319491,0.240851,-0.110863,0.50105,0.02003,-0.0402,LS+MCMC,100.03,34.46,-37.93,0.0875,,,82.71,,,2251.0,,,6066.49,6163.4,-4172.88,10.006,0.4,-0.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2912,0.2291,q1_q17_dr25_koi,117.93268,1004.3967,471.0,1,175.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.3751,Mandel and Agol (2002 ApJ 580 171),,,009/009418/009418619/dv/kplr009418619-20160209194854_dvr.pdf,009/009418/009418619/dv/kplr009418619-001-20160209194854_dvs.pdf,8914.0,246.0,-458.0,3.896,0.27,-0.18,0.07,0.25,-0.6,2.867,0.988,-1.087,2.357,0.353,-0.656,,,,q1_q17_dr25_stellar,297.18176,45.988441,10.622,10.559,10.643,10.793,10.889,10.281,10.263,10.241,,19.81212069,7.8e-07,45.9884909,6.1e-06,0.127,0.029,0.183,0.022,-0.000213,6.3e-05,,,-1.6,0.67,-0.74,0.33,1.76,0.74,-2.12,0.66,-0.76,0.31,2.25,0.72,9418619.0,6.1502471,1.44e-05,54955.121931,0.011765,0.07,79.7939,10.0773,10.622,8671.0,True,
7570,7375348,K00266.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,47.7439509,0.0003349,-0.0003349,160.15905,0.00575,-0.00575,2454993.159,0.00575,-0.00575,0.0,,,,,,0.977,0.014,-0.692,2.99,0.129,-0.129,,,,96.9,7.3,-7.3,0.012349,0.000572,-0.003625,0.27848,24.84736,-0.40714,LS+MCMC,1.74,0.28,-0.28,0.2691,,,88.26,,,575.0,,,25.84,11.59,-9.08,32.3,16.1,-16.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,q1_q17_dr25_koi,4.680046,14.065318,15.0,2,24.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8109,Mandel and Agol (2002 ApJ 580 171),,,007/007375/007375348/dv/kplr007375348-20160209194854_dvr.pdf,007/007375/007375348/dv/kplr007375348-002-20160209194854_dvs.pdf,5949.0,106.0,-118.0,4.272,0.12,-0.12,0.18,0.15,-0.15,1.292,0.209,-0.209,1.14,0.079,-0.099,,,,q1_q17_dr25_stellar,295.40433,42.981422,11.472,12.453,11.599,,,10.674,10.425,10.379,0.022,19.693647,1.6e-05,42.98121,0.00018,1.0,0.65,-0.78,0.66,-0.000112,6.6e-05,5.6e-05,6.7e-05,-0.09,0.51,0.89,0.47,0.89,0.5,-0.22,0.51,0.56,0.43,0.6,0.54,7375348.0,25.3091256,0.0001079,54979.197244,0.050769,0.09,76.4973,9.7561,11.472,-1.0,True,
7585,6436029,K02828.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.767,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,505.462916,0.008292,-0.008292,458.07755,0.00863,-0.00863,2455291.078,0.00863,-0.00863,0.0,,,,,,0.489,0.01,-0.45,10.127,0.381,-0.381,,,,1724.0,104.0,-104.0,0.038043,0.000432,-0.002889,3.15224,1.7183,-0.36017,LS+MCMC,3.46,0.28,-0.35,1.1528,,,89.92,,,181.0,,,0.25,0.09,-0.07,349.2,95.2,-95.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0927,0.6563,q1_q17_dr25_koi,9.404187,12.785968,17.6,2,3.0,2.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.3897,Mandel and Agol (2002 ApJ 580 171),,,006/006436/006436029/dv/kplr006436029-20160209194854_dvr.pdf,006/006436/006436029/dv/kplr006436029-002-20160209194854_dvs.pdf,4817.0,184.0,-167.0,4.499,0.095,-0.114,0.42,0.05,-0.3,0.833,0.068,-0.084,0.8,0.056,-0.051,,,,q1_q17_dr25_stellar,289.53882,41.892818,15.768,16.7,15.693,15.369,15.168,14.042,13.507,13.43,0.357,19.302562,3e-05,41.89292,0.00028,-1.0,1.2,0.4,1.0,0.0017,0.0022,-0.0009,0.0019,-0.35,0.48,0.34,0.5,0.49,0.49,-0.33,0.45,0.4,0.49,0.52,0.47,6436029.0,505.466934,0.0073539,55291.074885,0.100395,0.0,73.5349,13.1454,15.768,4652.0,False,
7597,11404644,K06085.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.019,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,5.902596818,1.766e-06,-1.766e-06,136.388994,0.000247,-0.000247,2454969.389,0.000247,-0.000247,0.0,,,,,,0.168,0.079,-0.013,5.5711,0.0205,-0.0205,,,,54894.0,125.0,-125.0,0.215997,0.000721,-0.00033,0.50701,0.0009,-0.02763,LS+MCMC,25.8,8.45,-3.63,0.0645,,,89.02,,,1123.0,,,376.53,369.76,-136.36,9.7742,0.0174,-0.0174,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,254.9628,2769.7532,533.9,1,229.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6683,Mandel and Agol (2002 ApJ 580 171),,,011/011404/011404644/dv/kplr011404644-20160209194854_dvr.pdf,011/011404/011404644/dv/kplr011404644-001-20160209194854_dvs.pdf,6184.0,185.0,-222.0,4.371,0.09,-0.21,-0.16,0.25,-0.3,1.094,0.358,-0.154,1.022,0.169,-0.113,,,,q1_q17_dr25_stellar,292.7561,49.264561,15.179,15.621,15.122,14.99,14.885,14.012,13.704,13.581,0.0,19.517069549,7e-08,49.26452167,7.4e-07,-0.1568,0.0025,-0.138,0.0027,0.0004,0.0036,0.0006,0.0056,-0.005,0.067,-0.006,0.067,0.007,0.067,-0.168,0.068,-0.113,0.068,0.203,0.068,11404644.0,5.9025999,1.37e-05,54969.388045,0.042203,0.29,81.3886,14.223,15.179,5892.0,True,
7615,11974540,K00129.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,143.21109362,,,221.7556468,,,2455054.756,,,,,,,,,,,,2.71,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,2,,2.0,q1_q16_tce,,,,,,011/011974/011974540/dv/kplr011974540-20130815195353_dvr.pdf,011/011974/011974540/dv/kplr011974540-002-20130826182306_dvs.pdf,,,,,,,,,,,,,,,,,,,,297.00943,50.372318,13.224,13.484,13.17,13.113,13.089,12.269,12.042,12.034,0.084,19.800584,4.9e-05,50.37239,0.00047,-1.5,1.7,0.2,1.7,0.0004,0.00036,-3e-05,0.00036,-0.7,1.0,-1.0,2.5,1.2,2.4,-0.5,1.0,-1.2,2.4,1.3,2.4,11974540.0,24.6691944,0.0001054,54965.863261,0.059179,0.09,83.6681,12.2654,13.224,6507.0,True,
7856,6842345,K06774.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.946,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,17.3816224,1.255e-06,-1.255e-06,142.4067834,6.18e-05,-6.18e-05,2454975.407,6.18e-05,-6.18e-05,0.0,,,,,,0.666,0.015,-0.002,2.73456,0.00508,-0.00508,,,,59099.0,72.4,-72.4,0.238323,0.000949,-0.000524,8.16226,0.12325,-0.41505,LS+MCMC,26.55,7.7,-4.14,0.13,,,89.25,,,756.0,,,77.09,67.29,-29.03,50.704,0.766,-0.766,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,q1_q17_dr25_koi,254.17595,1371.7667,1149.7,1,52.0,1.0,q1_q17_dr25_tce,01100111011101110000000000000000,0.4582,Mandel and Agol (2002 ApJ 580 171),,,006/006842/006842345/dv/kplr006842345-20160209194854_dvr.pdf,006/006842/006842345/dv/kplr006842345-001-20160209194854_dvs.pdf,6116.0,183.0,-201.0,4.407,0.09,-0.195,-0.3,0.3,-0.3,1.02,0.296,-0.159,0.969,0.141,-0.115,,,,q1_q17_dr25_stellar,284.13208,42.350441,15.567,16.012,15.515,15.376,15.269,14.372,13.997,13.954,0.0,18.94214234,2.6e-07,42.3505002,3.2e-06,0.121,0.01,0.217,0.011,-0.007,0.012,0.002,0.016,0.003,0.068,-0.012,0.07,0.012,0.071,0.011,0.071,0.047,0.071,0.048,0.071,6842345.0,17.3816119,6.98e-05,55010.171917,0.018727,0.04,72.3381,17.0121,15.567,5834.0,False,
8033,7811211,K06918.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,EYEBALL---SIGNIF_OFFSET,0.902403563,2.31e-07,-2.31e-07,131.827273,0.000205,-0.000205,2454964.827,0.000205,-0.000205,0.0,,,,,,0.8925,0.0064,-0.0096,1.7129,0.027,-0.027,,,,4759.5,36.9,-36.9,0.074796,0.000522,-0.001059,0.4054,0.03463,-0.0337,MCMC,6.17,2.59,-0.41,0.0172,,,69.9,,,1688.0,,,1919.35,2407.97,-410.85,2.594,0.222,-0.222,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.31,0.3138,q1_q17_dr24_koi,47.293804,141.66074,220.3,1,1483.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,007/007811/007811211/dv/kplr007811211-20141002224145_dvr.pdf,007/007811/007811211/dv/kplr007811211-001-20141002224145_dvs.pdf,5776.0,161.0,-148.0,4.599,0.029,-0.029,-0.58,0.32,-0.28,0.755,0.318,-0.05,0.826,0.093,-0.076,,,,stellar_q1_q17,287.57062,43.531738,14.596,15.079,14.554,14.389,14.306,13.423,13.048,13.002,0.0,19.1714672,4.7e-06,43.531472,5.4e-05,3.6,0.19,-0.97,0.2,-0.001213,6.3e-05,0.000349,6.7e-05,0.461,0.067,-0.081,0.068,0.468,0.067,0.422,0.067,-0.143,0.067,0.446,0.067,7811211.0,0.9024056,9e-07,54964.823839,0.012902,0.49,74.4712,15.1335,14.596,5549.0,False,
8443,6372268,K06698.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_SATURATED,5.22422449,,,133.01192,,,2454966.012,,,,,,,,,,,,4.56,,,,,,,,,,,,0.43777,0.00334,-0.27617,none,,,,,,,,,,,,,29.83,10.15,-10.72,,,,,,,,,q1_q17_dr25_koi,14.425368,75.85824,,1,257.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6449,,,,006/006372/006372268/dv/kplr006372268-20160209194854_dvr.pdf,006/006372/006372268/dv/kplr006372268-001-20160209194854_dvs.pdf,,,,,,,,,,,,,,,,,,,,294.35617,41.777206,11.446,12.417,11.571,,,9.604,8.986,8.868,0.0,19.62374379,5.6e-07,41.777206,3e-06,-0.065,0.022,-0.007,0.011,0.0002,0.0066,0.0001,0.0089,0.017,0.075,-0.018,0.077,0.025,0.084,0.085,0.074,-0.069,0.079,0.109,0.082,6372268.0,5.2200466,1.14e-05,54966.725142,0.054785,0.52,75.0495,9.8758,11.446,-1.0,False,
8480,9790965,K07231.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,4.74701479,3.79e-05,-3.79e-05,133.33305,0.00646,-0.00646,2454966.333,0.00646,-0.00646,0.0,,,,,,64.5159,32.2,-4.011,2.464,0.334,-0.334,,,,3622.0,453.0,-453.0,63.561352,32.19933,-4.008739,336.51843,355.42914,-335.7659,MCMC,13333.5,5171.0,-4789.0,0.0593,,,29.22,,,1640.0,,,1708.72,1945.16,-1100.79,73.7,26.0,-26.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3127,0.2889,q1_q17_dr24_koi,35.00982,224.01404,10.1,2,196.0,2.0,q1_q17_dr24_tce,11111101110111011000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,009/009790/009790965/dv/kplr009790965-20141002224145_dvr.pdf,009/009790/009790965/dv/kplr009790965-002-20141002224145_dvs.pdf,6531.0,173.0,-230.0,3.962,0.301,-0.301,-0.28,0.26,-0.3,1.921,0.745,-0.69,1.234,0.288,-0.225,,,,stellar_q1_q17,298.91162,46.586578,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952,0.0,19.92744345,8.3e-07,46.5865672,8.8e-06,0.08,0.031,-0.046,0.032,-0.0003,0.00023,0.0009,0.00031,0.001,0.071,-0.038,0.069,0.038,0.072,-0.079,0.072,-0.023,0.07,0.083,0.073,9790965.0,0.8220677,8e-07,54953.733954,0.017349,0.59,80.9177,9.3292,13.388,6309.0,False,
8500,5897826,K00126.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.875197345,,,131.8135915,,,2454964.814,,,0.0,,,,,,1.004,,,0.052,,,,,,0.0,,,0.003712,0.0,0.0,0.25417,0.0,0.0,LS,0.73,0.11,-0.17,0.0189,,,62.52,,,2518.0,,,9497.39,4250.51,-4369.96,2.175169,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.26,0.4133,q1_q17_dr25_koi,6.838731,9.71866,0.0,2,1450.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6945,Mandel and Agol (2002 ApJ 580 171),,,005/005897/005897826/dv/kplr005897826-20160209194854_dvr.pdf,005/005897/005897826/dv/kplr005897826-003-20160209194854_dvs.pdf,5855.0,117.0,-117.0,3.999,0.196,-0.084,0.16,0.15,-0.15,1.796,0.281,-0.422,1.174,0.133,-0.133,,,,q1_q17_dr25_stellar,297.47586,41.114288,13.109,13.585,13.044,12.905,12.846,11.977,11.656,11.635,0.987,19.831727,2.5e-05,41.11429,0.00024,0.1,1.0,0.0,0.88,3e-06,3.5e-05,-2e-06,3.1e-05,0.29,0.79,-0.26,0.6,0.39,0.82,0.37,0.67,-0.32,0.61,0.49,0.74,5897826.0,33.8042028,0.0001642,54967.628858,0.116761,0.13,75.5977,7.5065,13.109,5661.0,True,
8682,6307083,K02050.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.939,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.17796408,1.868e-05,-1.868e-05,134.35285,0.00473,-0.00473,2454967.353,0.00473,-0.00473,0.0,,,,,,0.901,0.007,-0.693,0.542,0.142,-0.142,,,,47.7,8.6,-8.6,0.00811,0.002567,-0.007394,15.73837,655.20135,-14.5928,LS+MCMC,0.74,0.04,-0.05,0.0392,,,87.46,,,1034.0,,,270.25,44.83,-54.23,20.3,10.1,-10.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,3.5675104,7.9335093,6.0,2,414.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9131,Mandel and Agol (2002 ApJ 580 171),,,006/006307/006307083/dv/kplr006307083-20160209194854_dvr.pdf,006/006307/006307083/dv/kplr006307083-003-20160209194854_dvs.pdf,5061.0,83.0,-76.0,4.488,0.088,-0.028,0.1,0.15,-0.15,0.841,0.038,-0.066,0.793,0.06,-0.03,,,,q1_q17_dr25_stellar,297.63519,41.641869,12.218,12.893,12.132,11.929,11.845,10.771,10.386,10.279,,19.842275,2.8e-05,41.64108,0.00027,-2.8,1.1,-2.84,0.98,,,0.000165,5.2e-05,-1.09,0.69,-2.6,1.1,2.8,1.1,-1.06,0.64,-2.3,1.0,2.5,1.1,6307083.0,376.9401671,0.0050535,54849.284201,0.027541,0.03,76.1198,7.6642,12.218,4992.0,False,
8841,9944201,K07259.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.705,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---DEEP_V_SHAPED---HAS_SEC_TCE,0.721522907,4.3e-08,-4.3e-08,131.7091421,5.02e-05,-5.02e-05,2454964.709,5.02e-05,-5.02e-05,0.0,,,,,,0.831,0.055,-0.017,1.4521,0.0076,-0.0076,,,,22528.0,18.4,-18.4,0.161792,0.019043,-0.002879,1.2208,0.12236,-0.23221,LS+MCMC,11.04,0.97,-0.88,0.0134,,,75.08,,,1475.0,,,1115.99,369.92,-279.21,3.227,0.323,-0.323,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1908,0.5172,q1_q17_dr25_koi,81.1202,1239.1422,815.3,1,1849.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0811,Mandel and Agol (2002 ApJ 580 171),,,009/009944/009944201/dv/kplr009944201-20160209194854_dvr.pdf,009/009944/009944201/dv/kplr009944201-001-20160209194854_dvs.pdf,4893.0,146.0,-146.0,4.634,0.06,-0.035,-0.7,0.3,-0.3,0.625,0.055,-0.05,0.614,0.066,-0.031,,,,q1_q17_dr25_stellar,288.49091,46.804989,15.069,15.832,15.024,14.742,14.52,13.45,12.935,12.832,0.0,19.23273534,1.3e-07,46.8049672,1.3e-06,0.2714,0.0048,-0.0821,0.0045,-0.0021,0.0014,0.0016,0.0021,0.381,0.071,-0.273,0.069,0.469,0.072,0.445,0.075,-0.214,0.074,0.493,0.075,9944201.0,0.721523,7e-07,54964.707778,0.010826,0.5,77.8592,15.822,15.069,4737.0,False,
