rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,Unnamed: 11
7553,7838906,K06165.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,5.614892073,5.254e-06,-5.254e-06,132.842964,0.000772,-0.000772,2454965.843,0.000772,-0.000772,0.0,,,,,,1.243,5.064,-0.104,3.7294,0.0401,-0.0401,,,,2373.0,22.8,-22.8,0.306008,5.028867,-0.098307,0.06524,0.72955,-0.00637,LS+MCMC,1192.79,45.58,-258.3,0.0761,,,74.9,,,4097.0,,,66631.18,11767.38,-29984.84,4.77,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0464,0.7197,q1_q17_dr25_koi,54.03765,405.81424,122.3,2,236.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4096,Mandel and Agol (2002 ApJ 580 171),,,007/007838/007838906/dv/kplr007838906-20160209194854_dvr.pdf,007/007838/007838906/dv/kplr007838906-001-20160209194854_dvs.pdf,4289.0,95.0,-116.0,1.603,0.033,-0.027,-0.26,0.2,-0.25,35.695,1.364,-7.731,1.863,0.089,-0.713,,,,q1_q17_dr25_stellar,296.98563,43.581352,11.925,12.742,12.02,,,9.083,8.357,8.158,0.012,19.7990465,3.4e-07,43.5813942,3e-06,0.207,0.013,0.145,0.011,6e-05,0.00014,-4e-05,0.00019,1.57,0.35,0.26,0.12,1.59,0.34,1.94,0.34,0.73,0.29,2.07,0.33,7838906.0,5.6149488,1.26e-05,54954.608354,0.023648,0.19,77.5901,9.0331,11.925,-1.0,False,
7556,7940533,K06167.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.905532605,2.098e-06,-2.098e-06,133.349361,0.000445,-0.000445,2454966.349,0.000445,-0.000445,0.0,,,,,,0.002,0.089,-0.002,6.8091,0.0192,-0.0192,,,,73081.0,236.0,-236.0,0.245249,0.000586,-0.000385,0.2068,0.00065,-0.00456,LS+MCMC,21.37,4.07,-2.19,0.0453,,,89.98,,,1017.0,,,253.21,146.19,-70.59,5.5041,0.0173,-0.0173,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,261.36987,1350.6888,350.4,1,343.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,007/007940/007940533/dv/kplr007940533-20160209194854_dvr.pdf,007/007940/007940533/dv/kplr007940533-001-20160209194854_dvs.pdf,5495.0,149.0,-149.0,4.543,0.063,-0.117,-0.3,0.3,-0.3,0.798,0.152,-0.082,0.812,0.1,-0.075,,,,q1_q17_dr25_stellar,283.06628,43.743591,12.862,13.388,12.812,12.636,12.574,11.611,11.257,11.168,0.0,18.871082547,2.3e-08,43.7435045,1.9e-07,-0.10739,0.00091,-0.30778,0.00069,-0.0003,0.0081,0.0,0.011,0.008,0.067,-0.003,0.067,0.008,0.067,-0.054,0.067,-0.327,0.067,0.332,0.067,7940533.0,3.9055972,7.5e-06,54954.622194,0.048829,0.44,73.4106,18.2379,12.862,5326.0,True,
7565,9714358,K06073.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,6.474202359,7.05e-07,-7.05e-07,134.3950738,8.99e-05,-8.99e-05,2454967.395,8.99e-05,-8.99e-05,0.0,,,,,,0.448,0.004,-0.006,3.35989,0.00583,-0.00583,,,,203490.0,206.0,-206.0,0.425013,0.000515,-0.000652,3.57384,0.02533,-0.02585,LS+MCMC,28.96,2.51,-2.27,0.0578,,,88.71,,,717.0,,,62.47,20.51,-15.49,19.932,0.141,-0.141,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2386,0.4539,q1_q17_dr25_koi,1252.5204,9107.342,1284.0,1,203.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009714/009714358/dv/kplr009714358-20160209194854_dvr.pdf,009/009714/009714358/dv/kplr009714358-001-20160209194854_dvs.pdf,4947.0,148.0,-148.0,4.636,0.065,-0.035,-0.76,0.3,-0.3,0.624,0.054,-0.049,0.614,0.062,-0.027,,,,q1_q17_dr25_stellar,293.54028,46.437279,14.998,15.731,14.962,14.684,14.49,13.513,13.001,12.884,0.0,19.56935173,2.9e-08,46.43727749,3.6e-07,-0.01,0.0011,-0.009,0.0013,0.0,23.0,0.0,34.0,0.021,0.067,-0.022,0.067,0.03,0.067,-0.102,0.067,-0.227,0.068,0.249,0.068,9714358.0,6.4741772,1.57e-05,54967.395501,0.021821,0.13,79.0083,12.5179,14.998,4825.0,False,
7567,9966115,K06075.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,8.947426242,1.53e-07,-1.53e-07,132.0457395,1.33e-05,-1.33e-05,2454965.046,1.33e-05,-1.33e-05,0.0,,,,,,0.517,0.007,-0.005,4.89701,0.00141,-0.00141,,,,85995.0,9.8,-9.8,0.27895,0.000274,-0.000105,1.0331,0.01224,-0.01742,LS+MCMC,45.87,10.39,-11.42,0.0892,,,88.19,,,1141.0,,,401.11,272.96,-205.01,16.352,0.194,-0.194,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,q1_q17_dr25_koi,1561.8658,11636.365,7878.0,1,121.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.2995,Mandel and Agol (2002 ApJ 580 171),,,009/009966/009966115/dv/kplr009966115-20160209194854_dvr.pdf,009/009966/009966115/dv/kplr009966115-001-20160209194854_dvs.pdf,6297.0,177.0,-221.0,4.155,0.198,-0.132,-0.06,0.25,-0.3,1.506,0.341,-0.375,1.18,0.164,-0.164,,,,q1_q17_dr25_stellar,297.44794,46.884319,12.985,13.325,12.891,12.84,12.757,11.872,11.587,11.529,0.0,19.829864093,2.7e-08,46.88424883,3e-07,0.0772,0.001,-0.2562,0.0011,-0.0102,0.0033,-0.0071,0.0049,0.081,0.067,0.053,0.067,0.096,0.067,-0.001,0.067,-0.232,0.069,0.232,0.069,9966115.0,8.9474264,2.46e-05,54956.097544,0.034314,0.14,80.6811,10.3493,12.985,5973.0,True,
7580,8095099,K06171.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,2.103239235,1.35e-07,-1.35e-07,132.8681395,5.24e-05,-5.24e-05,2454965.868,5.24e-05,-5.24e-05,0.0,,,,,,0.62,0.012,-0.014,7.08365,0.00326,-0.00326,,,,314930.0,91.1,-91.1,0.608805,0.005993,-0.00867,0.18873,0.00059,-0.00231,LS+MCMC,64.15,20.15,-6.71,0.0321,,,79.9,,,1470.0,,,1100.91,1012.28,-329.01,3.5339,0.011,-0.011,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,1513.8164,16876.35,3069.4,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008095/008095099/dv/kplr008095099-20160209194854_dvr.pdf,008/008095/008095099/dv/kplr008095099-001-20160209194854_dvs.pdf,6074.0,163.0,-200.0,4.466,0.067,-0.202,-0.24,0.3,-0.3,0.965,0.303,-0.101,0.992,0.142,-0.116,,,,q1_q17_dr25_stellar,290.91058,43.92947,14.169,14.606,14.125,13.982,13.939,13.021,12.703,12.647,,19.394079177,8e-09,43.92959519,6e-08,1.6014,0.0003,0.4507,0.00022,,,,,-3.58,0.2,-1.0,0.11,3.72,0.21,-0.019,0.068,0.077,0.069,0.079,0.069,8095099.0,4.2064786,8.4e-06,54965.867114,0.043221,0.45,75.8661,13.0958,14.169,5834.0,False,
7590,10659313,K06079.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,15.249335907,2.731e-06,-2.731e-06,143.662829,0.000148,-0.000148,2454976.663,0.000148,-0.000148,0.0,,,,,,1.077,0.186,-0.09,3.82224,0.00786,-0.00786,,,,34565.0,58.2,-58.2,0.353651,0.1577,-0.06967,1.27573,0.05355,-0.03712,LS+MCMC,45.92,14.67,-7.34,0.1231,,,87.53,,,875.0,,,138.77,128.02,-52.07,25.03,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,349.69742,2449.7307,635.5,1,90.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4728,Mandel and Agol (2002 ApJ 580 171),,,010/010659/010659313/dv/kplr010659313-20160209194854_dvr.pdf,010/010659/010659313/dv/kplr010659313-001-20160209194854_dvs.pdf,6385.0,160.0,-192.0,4.316,0.105,-0.195,-0.2,0.25,-0.3,1.189,0.38,-0.19,1.062,0.18,-0.12,,,,q1_q17_dr25_stellar,289.22275,47.913891,13.593,13.94,13.552,13.445,13.441,12.558,12.317,12.263,0.0,19.28152258,1.1e-07,47.91390839,9.5e-07,0.1911,0.0038,0.0662,0.0034,0.0,0.0022,-0.0003,0.0032,-0.002,0.067,0.003,0.067,0.004,0.067,0.062,0.067,0.057,0.067,0.085,0.067,10659313.0,15.2493371,5.29e-05,54961.412604,0.024694,0.06,79.1214,15.8008,13.593,6167.0,False,
7591,10710755,K06080.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,4.816610903,7.36e-07,-7.36e-07,133.763636,0.000128,-0.000128,2454966.764,0.000128,-0.000128,0.0,,,,,,0.431,0.025,-0.018,3.82353,0.00743,-0.00743,,,,80226.0,134.0,-134.0,0.264897,0.000857,-0.001228,1.23109,0.03199,-0.05259,LS+MCMC,26.15,6.86,-3.18,0.0536,,,87.85,,,1050.0,,,287.3,217.25,-88.86,11.472,0.298,-0.298,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,242.88426,2409.2993,759.1,1,273.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.001,Mandel and Agol (2002 ApJ 580 171),,,010/010710/010710755/dv/kplr010710755-20160209194854_dvr.pdf,010/010710/010710755/dv/kplr010710755-001-20160209194854_dvs.pdf,5796.0,143.0,-158.0,4.472,0.091,-0.182,-0.28,0.3,-0.3,0.904,0.237,-0.11,0.885,0.11,-0.08,,,,q1_q17_dr25_stellar,281.9364,48.010059,14.843,15.342,14.796,14.63,14.553,13.595,13.295,13.281,0.0,18.795753753,8.7e-08,48.01016288,8.3e-07,-0.2257,0.0031,0.3704,0.003,-0.0119,0.0072,-0.005,0.011,0.142,0.067,0.044,0.067,0.149,0.067,0.194,0.069,0.044,0.067,0.199,0.069,10710755.0,4.8166114,1.02e-05,54966.762895,0.02713,0.22,77.3988,20.3962,14.843,5564.0,False,
7592,10727668,K06081.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2.305903447,,,131.7928588,,,2454964.793,,,0.0,,,,,,0.003,,,3.3828,,,,,,23269.0,,,0.143473,0.0,0.0,0.76512,0.0,0.0,LS,39.04,13.48,-13.47,0.046,,,89.98,,,3147.0,,,23214.46,23702.76,-15042.03,5.991259,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2918,0.2025,q1_q17_dr25_koi,68.338135,571.6555,511.7,1,118.0,1.0,q1_q17_dr25_tce,00000000000001111000000000000000,0.1015,Mandel and Agol (2002 ApJ 580 171),,,010/010727/010727668/dv/kplr010727668-20160209194854_dvr.pdf,010/010727/010727668/dv/kplr010727668-001-20160209194854_dvs.pdf,9696.0,272.0,-467.0,4.033,0.215,-0.194,0.07,0.2,-0.75,2.492,0.86,-0.86,2.444,0.379,-0.758,,,,q1_q17_dr25_stellar,290.43994,48.045101,16.321,16.21,16.358,16.543,16.534,15.934,15.61,15.912,0.0,19.36266222,6.3e-07,48.0450763,7.5e-06,0.008,0.023,-0.085,0.027,-0.0029,0.0033,0.0022,0.0049,0.122,0.068,-0.038,0.071,0.128,0.069,0.136,0.076,-0.09,0.11,0.164,0.089,10727668.0,2.3059,3.19e-05,54999.378378,0.028565,0.47,79.5843,15.1065,16.321,9471.0,False,
7593,10735519,K06082.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,1.814128042,1.037e-06,-1.037e-06,131.938871,0.000473,-0.000473,2454964.939,0.000473,-0.000473,0.0,,,,,,1.246,0.963,-0.115,3.0646,0.025,-0.025,,,,2063.6,14.8,-14.8,0.30313,0.952133,-0.10785,0.05608,0.09661,-0.00548,LS+MCMC,426.98,87.62,-162.7,0.041,,,54.32,,,3773.0,,,47891.79,23891.36,-31232.44,2.137,0.92,-0.92,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1257,0.6257,q1_q17_dr25_koi,10.513823,63.973824,163.9,1,1483.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,1.0,Mandel and Agol (2002 ApJ 580 171),,,010/010735/010735519/dv/kplr010735519-20160209194854_dvr.pdf,010/010735/010735519/dv/kplr010735519-001-20160209194854_dvs.pdf,4822.0,38.0,-115.0,2.662,0.174,-0.116,0.36,0.1,-0.2,12.899,2.647,-4.915,2.785,0.304,-1.215,,,,q1_q17_dr25_stellar,293.55737,48.04174,11.78,12.603,11.703,11.427,11.234,10.035,9.552,9.4,0.017,19.57049257,7.7e-07,48.0417037,7.9e-06,0.046,0.028,-0.131,0.028,-7e-06,1e-05,1.4e-05,1.1e-05,-0.008,0.094,0.0,0.12,0.009,0.077,-0.056,0.098,-0.16,0.13,0.16,0.1,10735519.0,0.9070641,9e-07,54954.052963,0.019816,0.56,80.49,13.2164,11.78,4881.0,False,
7595,10935310,K06083.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,4.128795314,3.02e-07,-3.02e-07,132.5796644,5.85e-05,-5.85e-05,2454965.58,5.85e-05,-5.85e-05,0.0,,,,,,0.739,0.256,-0.009,2.771,0.00465,-0.00465,,,,154870.0,113.0,-113.0,0.439667,0.173004,-0.006958,3.11059,0.21864,-0.09601,LS+MCMC,52.0,14.02,-11.48,0.0482,,,86.99,,,1244.0,,,565.91,448.47,-257.72,14.1,0.991,-0.991,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,q1_q17_dr25_koi,2094.1123,13815.108,1041.8,1,261.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.4091,Mandel and Agol (2002 ApJ 580 171),,,010/010935/010935310/dv/kplr010935310-20160209194854_dvr.pdf,010/010935/010935310/dv/kplr010935310-001-20160209194854_dvs.pdf,5949.0,160.0,-160.0,4.311,0.209,-0.19,-0.4,0.3,-0.3,1.083,0.292,-0.239,0.876,0.12,-0.076,,,,q1_q17_dr25_stellar,297.91592,48.33205,13.1,13.541,13.052,12.911,12.843,11.911,11.582,11.529,0.0,19.861061167,1.7e-08,48.33206041,1.6e-07,-0.02989,0.0006,0.03749,0.00057,-0.014,0.069,0.0,0.1,0.051,0.067,-0.003,0.067,0.051,0.067,-0.103,0.069,-0.051,0.068,0.115,0.07,10935310.0,4.1287955,8.1e-06,54957.32131,0.017497,0.15,82.1252,10.7735,13.1,5669.0,False,
7596,11021252,K06084.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---PERIOD_ALIAS_DV---PERIOD_ALIAS_ALT,3.269176601,5.16e-07,-5.16e-07,133.257825,0.000126,-0.000126,2454966.258,0.000126,-0.000126,0.0,,,,,,2.195,0.799,-0.848,2.7233,0.0162,-0.0162,,,,59095.0,128.0,-128.0,1.4851,0.815492,-0.809377,2.31211,1.13859,-0.9917,LS+MCMC,164.61,54.0,-18.01,0.0441,,,78.42,,,1349.0,,,781.57,750.06,-238.32,10.93,5.4,-5.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,94.95967,838.71173,515.5,1,163.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.8487,Mandel and Agol (2002 ApJ 580 171),,,011/011021/011021252/dv/kplr011021252-20160209194854_dvr.pdf,011/011021/011021252/dv/kplr011021252-001-20160209194854_dvs.pdf,6372.0,170.0,-207.0,4.453,0.056,-0.21,-0.32,0.25,-0.3,1.015,0.333,-0.111,1.066,0.143,-0.143,,,,q1_q17_dr25_stellar,287.35608,48.543091,14.966,15.337,14.939,14.807,14.788,13.975,13.645,13.574,0.002,19.15707384,1.2e-07,48.5431181,1.2e-06,0.066,0.0044,0.1013,0.0044,-0.0003,0.0063,-0.0005,0.0095,0.014,0.067,0.022,0.067,0.026,0.067,-0.012,0.067,0.084,0.068,0.084,0.068,11021252.0,3.2691918,5.8e-06,54966.255394,0.018126,0.22,79.232,17.1903,14.966,6165.0,False,
7598,11408935,K06086.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,15.995094054,1.824e-06,-1.824e-06,147.305407,9.58e-05,-9.58e-05,2454980.305,9.58e-05,-9.58e-05,0.0,,,,,,0.272,0.019,-0.017,8.45037,0.00572,-0.00572,,,,44315.0,26.4,-26.4,0.194457,0.000221,-0.000275,0.35279,0.00488,-0.00614,LS+MCMC,17.09,4.63,-1.23,0.1194,,,89.08,,,676.0,,,49.26,39.22,-11.71,16.835,0.233,-0.233,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,q1_q17_dr25_koi,275.98288,1800.4244,2019.7,1,86.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0098,Mandel and Agol (2002 ApJ 580 171),,,011/011408/011408935/dv/kplr011408935-20160209194854_dvr.pdf,011/011408/011408935/dv/kplr011408935-001-20160209194854_dvs.pdf,5899.0,159.0,-177.0,4.574,0.034,-0.195,-0.46,0.3,-0.3,0.805,0.218,-0.058,0.889,0.096,-0.096,,,,q1_q17_dr25_stellar,294.78079,49.273621,15.284,15.775,15.244,15.073,14.978,14.07,13.671,13.685,0.0,19.65204962,1.2e-07,49.27352,1.3e-06,-0.0838,0.0043,-0.3599,0.0047,-0.0015,0.0034,-0.0005,0.0052,0.001,0.067,-0.037,0.067,0.037,0.067,-0.014,0.068,-0.198,0.067,0.198,0.068,11408935.0,15.9950902,5.71e-05,54980.304697,0.064669,0.15,81.9917,13.039,15.284,5660.0,True,
7601,8197761,K06175.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_SATURATED,9.86869589,5.467e-05,-5.467e-05,138.99584,0.00442,-0.00442,2454971.996,0.00442,-0.00442,0.0,,,,,,0.984,0.003,-0.697,2.876,0.27,-0.27,,,,5915.0,434.0,-434.0,0.115642,0.040035,-0.045043,0.51376,9.44851,-0.30353,LS+MCMC,21.68,6.35,-5.77,0.1004,,,85.92,,,1332.0,,,743.72,663.81,-406.45,13.83,6.9,-6.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3338,0.2367,q1_q17_dr25_koi,19.946049,107.57253,15.8,1,139.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9873,Mandel and Agol (2002 ApJ 580 171),,,008/008197/008197761/dv/kplr008197761-20160209194854_dvr.pdf,008/008197/008197761/dv/kplr008197761-001-20160209194854_dvs.pdf,7301.0,230.0,-307.0,4.11,0.204,-0.167,-0.38,0.25,-0.3,1.717,0.503,-0.457,1.384,0.212,-0.234,,,,q1_q17_dr25_stellar,301.03876,44.071098,10.656,10.762,10.621,10.632,10.698,9.941,9.827,9.773,0.0,20.06924614,8.3e-07,44.071175,4.4e-06,-0.2,0.032,0.27,0.016,0.00067,0.00046,-0.00022,0.00061,-0.43,0.25,0.083,0.09,0.44,0.24,-0.57,0.3,0.296,0.096,0.64,0.27,8197761.0,19.73845,7.65e-05,55011.448889,0.147568,0.07,79.5081,6.7573,10.656,7068.0,True,
7618,11519226,K06087.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,22.16127178,4.772e-05,-4.772e-05,148.46378,0.00181,-0.00181,2454981.464,0.00181,-0.00181,0.0,,,,,,1.277,6.814,-0.41,3.699,0.0868,-0.0868,,,,5259.0,110.0,-110.0,0.364388,6.789652,-0.398135,0.40963,4.17341,-0.04237,LS+MCMC,69.44,14.76,-22.13,0.1534,,,86.67,,,877.0,,,139.67,89.23,-80.49,22.0,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2946,0.3268,q1_q17_dr25_koi,75.379135,408.60593,56.6,1,59.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6223,Mandel and Agol (2002 ApJ 580 171),,,011/011519/011519226/dv/kplr011519226-20160209194854_dvr.pdf,011/011519/011519226/dv/kplr011519226-001-20160209194854_dvs.pdf,5893.0,162.0,-133.0,3.945,0.315,-0.105,-0.4,0.35,-0.2,1.745,0.371,-0.556,0.979,0.155,-0.113,,,,q1_q17_dr25_stellar,297.07068,49.442451,13.034,13.461,12.978,12.851,12.785,11.901,11.58,11.525,0.0,19.80471354,7.1e-07,49.4424962,6.2e-06,0.079,0.025,0.166,0.022,0.001,0.018,0.0,0.027,0.039,0.069,0.026,0.069,0.047,0.07,0.098,0.07,0.155,0.069,0.183,0.071,11519226.0,22.1607147,9e-05,54973.018008,0.021853,0.03,82.8483,11.7928,13.034,5646.0,True,
7621,11769146,K06089.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,282.9656538,0.0001285,-0.0001285,193.502758,0.000323,-0.000323,2455026.503,0.000323,-0.000323,0.0,,,,,,0.426,0.007,-0.007,21.4259,0.0222,-0.0222,,,,467860.0,418.0,-418.0,0.683762,0.002882,-0.003422,1.04907,0.00461,-0.00519,LS+MCMC,71.61,22.4,-7.47,0.8568,,,89.85,,,280.0,,,1.45,1.33,-0.44,164.363,0.722,-0.722,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,6440.794,11276.919,1365.9,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,011/011769/011769146/dv/kplr011769146-20160209194854_dvr.pdf,011/011769/011769146/dv/kplr011769146-001-20160209194854_dvs.pdf,5999.0,162.0,-217.0,4.494,0.054,-0.216,-0.06,0.25,-0.3,0.959,0.3,-0.1,1.045,0.129,-0.142,,,,q1_q17_dr25_stellar,294.81921,49.963631,13.974,14.43,13.924,13.778,13.769,12.855,12.507,12.454,0.0,19.654613952,2.7e-08,49.96362209,3.1e-07,-0.00165,0.00094,-0.0285,0.0011,0.026,0.094,0.05,0.15,0.004,0.067,-0.01,0.067,0.011,0.067,0.029,0.069,0.046,0.075,0.055,0.073,11769146.0,282.9658277,0.0027943,55026.501628,0.125116,0.01,82.6369,13.3255,13.974,5752.0,False,
